Name,Symbol,Start Date,Hist.,Category,Exchange,Market,Currency,Type,Full Name
ZHEJIANG WEIXING INDL. DEV. 'A',CN:ZWI,6/25/2004,11Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhejiang Weixing Industrial Development 'A'
ZHEJIANG WEIXING NEW BLDG.MATS.'A',CN:WWN,3/18/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhejiang Weixing New Building Materials 'A'
ZHEJIANG WOLWO BIO- PHARM.'A',CN:ABT,1/21/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhejiang Wolwo Bio- Pharmaceutical 'A'
ZHEJIANG XIANJU PHARM. 'A',CN:ZXP,1/12/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhejiang Xianju Pharmaceutical 'A'
ZHEJIANG YATAI PHARM.'A',CN:YAT,3/16/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhejiang Yatai Pharmaceutical 'A'
ZHEJIANG YINLUN MCH.'A',CN:ZYI,4/18/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhejiang Yinlun Machinery 'A'
ZHEJIANG YONGGUI ELEC. EQU.'A',CN:NGG,9/20/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhejiang Yonggui Electric Equipment 'A'
ZHEJIANG ZHONGCHENG PCKG.MRA.'A',CN:ZPM,12/10/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhejiang Zhongcheng Packing Material 'A'
ZHENGZHOU SINO-CRYSTAL DIAMOND 'A',CN:ZSD,3/26/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhengzhou Sino-Crystal Diamond 'A'
ZHENJIANG DONGFANG ELEC. HEATING TECH.'A',CN:ZDE,5/18/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhenjiang Dongfang Electric Heating Technology 'A'
ZHENXING BIOPHM.& CHM. 'A',CN:YIC,6/28/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhenxing Biopharmaceutical and Chemical 'A'
ZHONGHANG ELT.MG.INSTS. 'A',CN:EDE,8/27/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhonghang Electronic Measuring Instruments 'A'
ZHONGLI SCTC.GROUP 'A',CN:ZTG,11/27/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhongli Science and Technology Group 'A'
ZHONGRUN RES.INV.'A',CN:SES,3/12/1993,23Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhongrun Resources Investment 'A'
ZHONGTAI TECHNOLOGY 'A',CN:ZTT,3/26/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhongtai Technology 'A'
ZHONGTONG BUS & HLDG.'A',CN:ZSC,1/13/2000,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhongtong Bus and Holding 'A'
ZHONGXIN INFO.DEV.SHAI. 'A',CN:IDS,6/11/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhongxin Information Development Shanghai 'A'
ZHONGYEDA ELECTRIC 'A',CN:HET,7/6/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhongyeda Electric 'A'
ZHONGYUAN SPC.STEEL 'A',CN:ZSV,6/3/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhongyuan Special Steel 'A'
ZHUHAI ZHONGFU ENTRE.'A',CN:ZST,12/3/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhuhai Zhongfu Entreprise 'A'
ZIBO QIXIANG TENGDA CHM. 'A',CN:ZQT,5/18/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zibo Qixiang Tengda Chemical 'A'
ZOJE RESOURCES INV.'A',CN:ZOJ,7/15/2004,11Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zoje Resources Investment 'A'
ZYNP 'A',CN:ZYN,7/16/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zynp 'A'
ACHENG RELAY 'A',CN:ARC,6/18/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Acheng Relay 'A'
ACREL 'A',CN:ACL,1/13/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Acrel 'A'
ANHUI ANKAI AUTOMOBILE 'A',CN:ANK,7/25/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Anhui Ankai Automobile 'A'
ANHUI ANLI ARTIFICIAL LTHR.'A',CN:ATF,5/18/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Anhui Anli Artificial Leather 'A'
ANHUI ANNADA TTM.IND.'A',CN:AAN,5/30/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Anhui Annada Titanium Industry 'A'
ANHUI FENGXING WEAR RESISTANT MATS.'A',CN:FWR,6/11/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Anhui Fengxing Wear Resistant Materials 'A'
ANHUI FENGYUAN PHARM.'A',CN:AXP,9/20/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Anhui Fengyuan Pharmaceutical 'A'
ANHUI FUHUANG STL.STRUC. 'A',CN:AFS,2/17/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Anhui Fuhuang Steel Structure 'A'
ANHUI GUOFENG PLSTC.'A',CN:AGP,11/19/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Anhui Guofeng Plastics 'A'
ANHUI HONGLU STL.CON. (GP.) 'A',CN:HOS,1/18/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Anhui Honglu Steel Construction (Group) 'A'
ANHUI JULONG TNSM.TECH.,CN:JUT,6/10/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Anhui Julong Transmission Technology
ANHUI SUNHERE PHARM. EXCIPIENTS 'A',CN:ASP,5/15/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Anhui Sunhere Pharmaceutical Excipients 'A'
ANHUI TAIER HDY.'A',CN:ATH,1/28/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Anhui Taier Heavy Industry 'A'
ANSHAN SENYUAN R&B.'A',CN:ASR,4/26/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Anshan Senyuan R&Bonus 'A'
BAIYANG AQUATIC GP.'A',CN:WQR,9/5/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Baiyang Aquatic Group 'A'
BAODING HEAVY IND.'A',CN:BHI,2/25/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Baoding Heavy Industry 'A'
BAOTA INDUSTRY 'A',CN:XIB,4/19/1996,20Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Baota Industry 'A'
BAOTOU DONGBAO BIO TECH 'A',CN:DGB,7/6/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Baotou Dongbao Bio Technology 'A'
BEIBUWAN PORT 'A',CN:BEI,11/2/1995,20Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beibuwan Port 'A'
BEIJING BEWINNER COMMS. 'A',CN:BWN,8/10/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Bewinner Communications 'A'
BEIJING CHIEFTN.CNTL. ENGR.TECH.'A',CN:BCR,3/19/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Chieftain Control Engineering Technology 'A'
BEIJING COMENS NEW MATS. 'A',CN:CMN,4/7/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Comens New Materials 'A'
BEIJING CONST INSTS. TECH.'A',CN:COT,4/24/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Const Instruments Technology 'A'
BEIJING CRTV.DS.ATMTN. 'A',CN:BCD,2/3/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Creative Distribution Automation 'A'
BEIJING ECHO TECHS.'A',CN:ECO,1/23/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Echo Technologies 'A'
BEIJING ENLIGHT MDA.'A',CN:ENL,8/3/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Enlight Media 'A'
BEIJING HNGTNG.INNVN. LUXWOOD TECH.'A',CN:HIL,3/19/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing HNGTNG Innovation Luxwood Technology 'A'
BEIJING HONGGAO CRTV. CON.DSGN.'A',CN:JDM,11/18/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Honggao Creative Construction Design 'A'
BEIJING MAINSTREETS INV. GP. 'A',CN:BXN,10/10/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Mainstreets Investment Group 'A'
BEIJING METENO COMM. TECH.'A',CN:BMC,1/8/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Meteno Communication Technology 'A'
BEIJING NEW ORTLE.STAR PETROCH.ENGR.'A',CN:OSP,5/15/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing New Ortle Star Petrochemical Engineering 'A'
BEIJING NEW UNVL.SCI. TECH.'A',CN:NUS,6/11/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing New Universal Science Technology 'A'
BEIJING SANFO OUTDR. PRDS.'A',CN:ODP,12/9/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Sanfo Outdoor Products 'A'
BEIJING SHENGTONG PRINT. 'A',CN:PRT,7/15/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Shengtong Printing 'A'
BEIJING SPC ENVM.PROTC. TECH.'A',CN:BEP,4/22/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Special Environment Protection Technology 'A'
BEIJING TAIKONG PANEL INDUSTRY 'A',CN:PHZ,8/1/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Taikong Panel Industry 'A'
BEIJING TENSYN DIG.MKTG. TECH.JST.'A',CN:BTD,9/10/2014,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Tensyn Digital Marketing Technology Joint Stock 'A'
BEIJING TRANSTRUE TECH. 'A',CN:TRT,6/29/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Transtrue Technology 'A'
BEIJING VENUSTECH 'A',CN:BVE,6/23/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Venustech 'A'
BEIJING XIAOCHENG TECH. STK.'A',CN:BFX,11/12/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Xiaocheng Technology Stock 'A'
BEJ.OR.NAT.COMM.SCTC.'A',CN:BOR,1/25/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Orient National Communication Science and Technology 'A'
BOHAI LEASING 'A',CN:HUI,7/16/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Bohai Leasing 'A'
BOHAI WATER INDUSTRY 'A',CN:ZON,9/13/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Bohai Water Industry 'A'
BOOMSENSE TECHNOLOGY 'A',CN:BYI,5/8/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Boomsense Technology 'A'
BOSUN TOOLS 'A',CN:BTS,8/21/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Bosun Tools 'A'
BRINGSPRING SCTC.'A',CN:BST,2/16/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Bringspring Science and Technology 'A'
CEFC ANHUI INTL.HLDG.'A',CN:ANN,7/13/2004,11Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Cefc Anhui International Holding 'A'
CHANG JIANG RUNFA MCH. 'A',CN:CJR,6/18/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chang Jiang Runfa Machinery 'A'
CHANGCHAI 'A',CN:CHA,7/1/1994,21Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Changchai 'A'
CHANGSHA JINGJIA MICROELS.'A',CN:CJM,3/31/2016,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Changsha Jingjia Microelectronics 'A'
CHANGSHA KAIYUAN INSTS. 'A',CN:CKL,7/26/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Changsha Kaiyuan Instruments 'A'
CHANGSHA TONGCHENG HDG. 'A',CN:CSH,8/16/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Changsha Tongcheng Holdings 'A'
CHANGSHU TIANYIN ELECTROMECHANICAL 'A',CN:ECH,7/26/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Changshu Tianyin Electromechanical 'A'
CHANGZHOU TIANSHENG NEW MATS.'A',CN:CTN,1/25/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Changzhou Tiansheng New Materials 'A'
CHENGDU GALAXY MAGNETS 'A',CN:GAL,10/13/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chengdu Galaxy Magnets 'A'
CHENGDU GUIBAO SCTC.'A',CN:CGS,10/30/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chengdu Guibao Science and Technology 'A'
CHENGDU HIGH-TECH DEV. 'A',CN:CNG,11/18/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chengdu High-Technology Development 'A'
CHENGDU HONGQI CHAIN 'A',CN:QAW,9/5/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chengdu Hongqi Chain 'A'
CHENGDU HUASUN GROUP 'A',CN:CUH,3/27/1998,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chengdu Huasun Group 'A'
CHENGDU HUAZE COBALT & NICKEL MATERIAL 'A',CN:CNT,2/26/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chengdu Huaze Cobalt and Nickel Material 'A'
CHENGDU SANTAI HLDG.GP. 'A',CN:CEI,12/3/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chengdu Santai Holding Group 'A'
CHENGDU TIANBAO HDY.'A',CN:ABX,1/21/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chengdu Tianbao Heavy Industry 'A'
CHENGDU TIANXING INSTM.& METER 'A',CN:TNG,4/22/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chengdu Tianxing Instrument and Meter 'A'
CHENGUANG BIOTECH GP.'A',CN:TEC,11/5/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chenguang Biotechnology Group 'A'
CHENGZHI 'A',CN:CCL,7/6/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chengzhi 'A'
CHENZHOU JINGUI SILVER IND.'A',CN:ABM,1/28/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chenzhou Jingui Silver Industry 'A'
CHINA CALXON GROUP 'A',CN:HYS,7/20/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,China Calxon Group 'A'
CHINA CIFCO INVESTMENT 'A',CN:HAE,7/18/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,China Cifco Investment 'A'
CHINA DALIAN INTL.COOPN. (GROUP) HOLDINGS 'A',CN:CDI,9/2/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,China Dalian International Cooperation (Group) Holdings 'A'
CHINA REAL ESTATE 'A',CN:CII,4/25/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,China Real Estate 'A'
CHINA SHIPPING NET.TECH. 'A',CN:CTD,5/6/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,China Shipping Network Technology 'A'
CHINA VANKE 'A',CN:VAN,8/26/1991,24Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,China Vanke 'A'
CHINA ZHONGHUA GTH.ENGR. 'A',CN:GTO,1/28/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,China Zhonghua Geotechnical Engineering 'A'
CHONGQING FULING ZHACAI GP.'A',CN:CFZ,11/23/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chongqing Fuling Zhacai Group 'A'
CHONGQING JIAN FENG CHM. 'A',CN:CMI,9/16/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chongqing Jian Feng Chemical 'A'
CHONGQING LANDAI POWERTRAIN 'A',CN:LAP,6/12/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chongqing Landai Powertrain 'A'
CHONGQING MAS SCI & TECH 'A',CN:MSC,11/2/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chongqing MAS SCI and Technology 'A'
CHONGQING SANSHENG BLDG. MATS.'A',CN:CSB,2/17/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chongqing Sansheng Building Materials 'A'
CHONGQING SANXIA PS. 'A',CN:CSP,4/8/1994,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chongqing Sanxia Paints 'A'
CLOUD LIVE TECH.GP.'A',CN:BXI,11/11/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Cloud Live Technology Group 'A'
CNFC OS.FISHERY 'A',CN:ZFO,2/12/1998,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,CNFC Overseas Fishery 'A'
CNLIGHT 'A',CN:GBS,10/25/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Cnlight 'A'
CREATE TECH.& SCI. 'A',CN:SUZ,1/6/1994,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Create Technology and Science 'A'
DALIAN EAST NEW ENERGY DEVELOPMENT 'A',CN:DEE,10/13/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Dalian East New Energy Development 'A'
DALIAN FRIENDSHIP 'A',CN:DLF,1/24/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Dalian Friendship 'A'
DALIAN INSULATOR GP.'A',CN:DIG,8/5/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Dalian Insulator Group 'A'
DALIAN REFRIGERATOR 'A',CN:DRC,12/8/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Dalian Refrigerator 'A'
DALIAN SUNLIGHT MCH.'A',CN:SLG,9/29/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Dalian Sunlight Machinery 'A'
DALIAN YI QIAO SEA CUCUMBER 'A',CN:DIQ,7/13/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Dalian Yi Qiao Sea Cucumber 'A'
DALIAN ZEUS ENTM.'A',CN:DKW,2/9/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Dalian Zeus Entertainment 'A'
DAN DONG XINTAI ELEC.'A',CN:DDX,1/27/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Dan Dong Xintai Electric 'A'
DANDONG CHM.FIBRE 'A',CN:DCH,6/9/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Dandong Chemical Fibre 'A'
DAQING HUAKE 'A',CN:DHG,7/27/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Daqing Huake 'A'
DAYE SPC.STEEL 'A',CN:DAY,3/26/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Daye Special Steel 'A'
DHC SOFTWARE 'A',CN:DHC,8/23/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,DHC Software 'A'
DIGITAL CHINA INFO.SER. 'A',CN:GKA,4/8/1994,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Digital China Information Service 'A'
DOHIA HM.TEX.'A',CN:HTX,6/10/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Dohia Home Textile 'A'
DONGFANG ELECTRONICS 'A',CN:YND,1/21/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Dongfang Electronics 'A'
DONGGUAN WINNERWAY INDL. ZONE 'A',CN:DHI,8/15/1994,21Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Dongguan Winnerway Industrial Zone 'A'
DONGHUA TESTING TECH.'A',CN:QQA,9/20/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Donghua Testing Technology 'A'
DONGLING GRAIN & OIL 'A',CN:GUR,12/24/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Dongling Grain and Oil 'A'
DYMATIC CHEMICALS 'A',CN:DYC,7/25/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Dymatic Chemicals 'A'
EASTCOMPEACE TECHNOLOGY 'A',CN:ZAU,7/13/2004,11Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Eastcompeace Technology 'A'
EDAN INSTRUMENTS 'A',CN:EDN,4/21/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Edan Instruments 'A'
ELEC-TECH INTL. 'A',CN:ETI,6/25/2004,11Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Electric-Technology International 'A'
EST TOOLS 'A',CN:ETO,7/1/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Est Tools 'A'
FANGDA JINHUA CHM.TECH. 'A',CN:JCA,10/20/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fangda Jinhua Chemical Technology 'A'
FIYTA HOLDINGS 'A',CN:FEY,6/3/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fiyta Holdings 'A'
FUAN PHARM.(GP.)'A',CN:QPI,3/22/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fuan Pharmaceutical (Group) 'A'
FUCHUN COMMUNICATIONS 'A',CN:CUX,3/19/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fuchun Communications 'A'
FUJIAN CEE INSTALLATIONS 'A',CN:FCI,3/19/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fujian CEE Installations 'A'
FUJIAN GREEN PINE 'A',CN:GPN,10/26/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fujian Green Pine 'A'
FUJIAN HAIYUAN AUTOMATIC EQPM.'A',CN:FHA,12/24/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fujian Haiyuan Automatic Equipments 'A'
FUJIAN JINSEN FORESTRY 'A',CN:FJF,6/5/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fujian Jinsen Forestry 'A'
FUJIAN LONGZHOU TRSP.'A',CN:KLT,6/12/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fujian Longzhou Transportation 'A'
FUJIAN MINDONG ELEC.PWR. 'A',CN:FME,7/31/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fujian Mindong Electric Power 'A'
FUJIAN MINFA ALUM.'A',CN:FMA,4/28/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fujian Minfa Aluminium 'A'
FUJIAN NANPING SUN CAB. 'A',CN:FYC,10/21/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fujian Nanping Sun Cable 'A'
FUJIAN NEW HUA DU SUPERCENTER 'A',CN:FNH,7/31/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fujian New Hua du Supercenter 'A'
FUJIAN NEWLAND COMPUTER 'A',CN:PNC,8/7/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fujian Newland Computer 'A'
FUJIAN SANMU GP. 'A',CN:FNS,11/21/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fujian Sanmu Group 'A'
FUJIAN SBS ZIPPER SCI. & TECH. 'A',CN:FZP,12/22/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fujian SBS Zipper Science and Technology 'A'
FUJIAN SUNNADA COMM.'A',CN:UNC,6/1/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fujian Sunnada Communication 'A'
FUJIAN YONGAN FOREST.'A',CN:FJY,12/6/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fujian Yongan Forestry 'A'
FUJIAN YUANLI ACV.CARBON 'A',CN:YNL,2/1/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fujian Yuanli Active Carbon 'A'
FUJIAN ZHANGZHOU DEV.'A',CN:FSG,6/26/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Fujian Zhangzhou Development 'A'
GALAXY BIOMED.INV.'A',CN:BIY,4/16/1998,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Galaxy Biomedical Investment 'A'
GANSU DA YU WATER-SAVING 'A',CN:GDY,10/30/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Gansu Da Yu Water-Saving 'A'
GANSU HUANGTAI WINE MKTG.IND.'A',CN:GHW,8/7/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Gansu Huangtai Wine Marketing Industry 'A'
GERON 'A',CN:GER,1/28/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Geron 'A'
GIFORE AGRI.MCH.CHAIN 'A',CN:SJA,10/30/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Gifore Agricultural Machinery Chain 'A'
GLOBAL INFOTECH 'A',CN:GLI,5/28/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Global Infotech 'A'
GNGD.JIAYING PHARM.'A',CN:PHM,12/18/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Guangdong Jiaying Pharmaceutical 'A'
GOODY SCIENCE & TECH.'A',CN:GSO,8/16/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Goody Science and Technology 'A'
GREAT WAL.OF CUL.GPHD. GNGD.'A',CN:GWG,6/25/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Great Wal of Culture Group Holding Guangdong 'A'
GREE ELECT.APP. 'A',CN:ZGR,11/18/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Gree Electrical Appliances 'A'
