Name,Symbol,Start Date,Hist.,Category,Exchange,Market,Currency,Type,Full Name
SHENYANG YUANDA COMPRESSOR,8722AD,11/11/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shenyang Yuanda Compressor
SHENYIN & WANGUO SEC A,9273MU,1/9/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shenyin and Wanguo SEC A
SHENZHEN SI SEMICON.,8722AM,11/11/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shenzhen SI Semiconductor
SICHUAN EM TECH.'A',CN:EMT,5/20/2011,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sichuan EM Technology 'A'
SICHUAN GUANGAN AAA PUBLIC 'A',CN:AAA,9/6/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sichuan Guangan AAA Public 'A'
SICHUAN LANGSHA HOLDING 'A',CN:SPP,4/16/1998,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sichuan Langsha Holding 'A'
SICHUAN MINGXING ELEC. PWR. 'A',CN:SME,6/27/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sichuan Mingxing Electric Power 'A'
SICHUAN MINJIANG 'A',CN:SMR,4/2/1998,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sichuan Minjiang 'A'
SICHUAN STAR CABLE 'A',CN:CBE,5/7/2012,3Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sichuan Star Cable 'A'
SICHUAN TIANYI SCI. & TECH. 'A',CN:STS,1/11/2001,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sichuan Tianyi Science and Technology 'A'
SICHUAN WSTN.RES.HLDG. 'A',CN:DFE,2/25/1998,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sichuan Western Resources Holding 'A'
SICHUAN XICHANG PWR. JOINSTOCK 'A',CN:SXP,5/30/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sichuan Xichang Power Joinstock 'A'
SILVER PLAZA GP.'A',CN:YGC,5/6/1994,21Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Silver Plaza Group 'A'
SINO-PLATINUM METALS 'A',CN:SPM,5/16/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sino-Platinum Metals 'A'
SJEC 'A',CN:QJC,1/16/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sjec 'A'
STARLAKE BIOSCIENCE CO. ZHAOQING GUANGDONG 'A',CN:KGB,9/8/1994,21Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Starlake Bioscience Company Zhaoqing Guangdong 'A'
SUNNY LOAN TOP 'A',CN:NCH,2/24/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sunny Loan Top 'A'
SUNYARD SYSTEM ENGR.'A',CN:HSS,11/1/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sunyard System Engineering 'A'
SUZHOU KELIDA BLDG.& DCRT.'A',CN:KBD,2/26/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Suzhou Kelida Building and Decoration 'A'
SYP GLASS GROUP 'A',CN:SYG,1/28/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,SYP Glass Group 'A'
TAINJIN TIANHAI INV.'A',CN:TEN,9/9/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tainjin Tianhai Investment 'A'
TAIYUAN CHEMICAL IND. 'A',CN:TCI,11/9/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Taiyuan Chemical Industry 'A'
TAIYUAN LIONHEAD CEMENT 'A',CN:TLH,8/24/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Taiyuan Lionhead Cement 'A'
TANDE 'A',CN:SSS,7/9/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tande 'A'
TENGDA CONSTRUCTION GP. 'A',CN:TCG,12/26/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tengda Construction Group 'A'
TIAN JIN GLB.MAGNETIC CARD 'A',CN:TGM,12/6/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tian Jin Global Magnetic Card 'A'
TIANJIN BENEFO TEJING ELECTRIC 'A',CN:TTH,6/15/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tianjin Benefo Tejing Electric 'A'
TIANJIN HI-TECH DEV.'A',CN:TIA,6/20/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tianjin Hi-Tech Development 'A'
TIANJIN QUANYE CHANG (GROUP) 'A',CN:TQB,1/28/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tianjin Quanye Chang (Group) 'A'
TIANJIN TIANYAO PHARMS. 'A',CN:TTY,6/18/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tianjin Tianyao Pharmaceuticals 'A'
TIBET HUAYU MINING 'A',CN:THM,3/16/2016,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tibet Huayu Mining 'A'
TIBET TOURISM 'A',CN:TIB,10/15/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tibet Tourism 'A'
TONGLING ZONFA TTY.TECH. 'A',CN:TSJ,1/8/2002,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tongling Zonfa Trinity Technology 'A'
TONGWEI 'A',CN:TON,3/2/2004,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tongwei 'A'
V-GRASS FASHION 'A',CN:KJJ,12/3/2014,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,V-Grass Fashion 'A'
WANXIANG DONEED 'A',CN:RIE,9/16/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Wanxiang Doneed 'A'
WEIFANG YAXING CHM. 'A',CN:WFY,3/26/2001,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Weifang Yaxing Chemical 'A'
WESTERN MINING 'A',CN:WEM,7/12/2007,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Western Mining 'A'
WINSAN SHAI.MED.SCTC. 'A',CN:YSH,11/15/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Winsan Shanghai Medical Science and Technology 'A'
WINTIME ENERGY 'A',CN:TAL,5/13/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Wintime Energy 'A'
WUHAN HANGSHANG GP. 'A',CN:WHA,11/8/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Wuhan Hangshang Group 'A'
WUHAN JIANMIN PHARM. GROUPS 'A',CN:WCM,4/19/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Wuhan Jianmin Pharmaceutical Groups 'A'
WUHAN XIANGLONG PWR.IND. 'A',CN:WUH,11/1/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Wuhan Xianglong Power Industry 'A'
WUHAN YANGTZE COMM. 'A',CN:WYC,12/22/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Wuhan Yangtze Communication 'A'
WUXI COML.MANSION GRAND ORIENT 'A',CN:WXC,6/25/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Wuxi Commercial Mansion Grand Orient 'A'
WUXI HUAGUANG BOILER 'A',CN:WHB,7/21/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Wuxi Huaguang Boiler 'A'
XI'AN HONGSHENG TECH.'A',CN:SLH,1/28/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,XI 'An Hongsheng Technology 'A'
XI'AN TYPICAL INDS.'A',CN:XTP,12/13/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,XI 'An Typical Industries 'A'
XIAMEN C & D 'A',CN:XJI,6/16/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xiamen C&D 'A'
XIAMEN DAZHOU XINGYE RES.HDG.'A',CN:SXE,1/13/1992,24Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xiamen Dazhou Xingye Resources Holdings 'A'
XIAMEN GUANG PU ELECTRONICS,8722AU,11/11/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xiamen Guang Pu Electronics
XIAMEN OS.CHS.ELT.'A',CN:KGG,2/28/1995,21Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xiamen Overseas Chinese Electronic 'A'
XIAN QUJIANG CULTR.TSM. 'A',CN:CHN,5/16/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xian Qujiang Cultr Tourism 'A'
XIN JIANG HOPS 'A',CN:XHC,6/16/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,XIN Jiang Hops 'A'
XINING SPC.STL. 'A',CN:XSS,10/15/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xining Special Steel 'A'
XINJIANG BA YI IO.& STL. 'A',CN:XIS,8/16/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinjiang BA Yi Iron and Steel 'A'
XINJIANG BAIHUACUN 'A',CN:XIJ,6/26/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinjiang Baihuacun 'A'
XINJIANG JOINWORLD 'A',CN:XJC,2/15/1996,20Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinjiang Joinworld 'A'
XINJIANG KORLA PEAR 'A',CN:XKP,12/26/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinjiang Korla Pear 'A'
XINJIANG SAYRAM MOD. AGRIC. 'A',CN:XSA,1/7/2004,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinjiang Sayram Modern Agriculture 'A'
XINJIANG TALIMU AGRIC. DEV. 'A',CN:XTA,4/29/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinjiang Talimu Agriculture Development 'A'
XINJIANG TIANRUN DAIRY 'A',CN:XIG,6/28/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinjiang Tianrun Dairy 'A'
XINJIANG TIANYE 'A',CN:XTC,6/17/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinjiang Tianye 'A'
XINJIANG YILU WANYUAN INDL.IHDG.'A',CN:CQQ,9/23/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinjiang Yilu Wanyuan Industrial Ihdg 'A'
XINJIANG YOUHAO (GROUP) 'A',CN:WUL,12/3/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinjiang Youhao (Group) 'A'
XJG.DUSHANZI TIANLI HI.& NEW TECH.CTD.PRC 'A',CN:XDT,12/25/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinjiang Dushanzi Tianli High and New Technology Company Limited PRC 'A'
YANBIAN SHIXIAN BAILU PAPERMAKING 'A',CN:YSX,9/3/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yanbian Shixian Bailu Papermaking 'A'
YANGZHOU YAMOCO. 'A',CN:YYX,8/31/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yangzhou Yaxing Motor Coach 'A'
YANTAI YUANCHENG GOLD 'A',CN:YNT,10/28/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yantai Yuancheng Gold 'A'
YECHIU MTL.RCYC.(CHINA) 'A',CN:YMR,4/23/2012,3Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yechiu Metal Recycling (China) 'A'
YIBIN PAPER IND. 'A',CN:YIB,2/20/1997,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yibin Paper Industry 'A'
YUD YANGTZE RVR.INV.IND. 'A',CN:YRI,1/15/1998,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yud Yangtze River Investment Industry 'A'
YUNNAN BOWIN TECH.IND. 'A',CN:YBC,12/13/1995,20Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yunnan Bowin Technology Industry 'A'
YUNNAN JINGGU FORESTRY 'A',CN:YJF,8/25/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yunnan Jinggu Forestry 'A'
YUNNAN MET.RLST.DEV.'A',CN:YHG,12/2/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yunnan Metropolitan Real Estate Development 'A'
YUNNAN WENSHAN ELECTRIC PWR. 'A',CN:YWE,6/15/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yunnan Wenshan Electric Power 'A'
YUNNAN YUNWEI 'A',CN:YAN,7/2/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yunnan Yunwei 'A'
ZHE JIANG DONG RI 'A',CN:ZJD,10/21/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhe Jiang Dong Ri 'A'
ZHEJ.XINAN CHM.IND.GP. 'A',CN:ZXC,9/6/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Xinan Chemical Industry Group 'A'
ZHEJIANG CHIMIN PHARM. 'A',CN:CPR,2/17/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Chimin Pharmaceutical 'A'
ZHEJIANG DEHONG AUTV. ELT.&.ELECT. 'A',CN:DEH,4/12/2016,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Dehong Automotive Electronic and Electrical 'A'
ZHEJIANG FURUN 'A',CN:ZFA,6/4/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Furun 'A'
ZHEJIANG GLDN.EAGLE 'A',CN:ZGC,6/2/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Golden Eagle 'A'
ZHEJIANG GOLDENSEA ENVM. TECH.'A',CN:ZGE,5/18/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Goldensea Environment Technology 'A'
ZHEJIANG JIANFENG GP.'A',CN:ZJG,7/28/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Jianfeng Group 'A'
ZHEJIANG NOBLELIFT EQU. JST.'A',CN:NEJ,1/28/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Noblelift Equipment Joint Stock 'A'
ZHEJIANG OR.HDG. 'A',CN:ZOG,12/1/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Orient Holdings 'A'
ZHEJIANG QIANJIANG 'A',CN:ZBI,4/8/1997,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Qianjiang 'A'
ZHEJIANG STARRY PHARM. 'A',CN:YPH,3/9/2016,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Starry Pharmaceutical 'A'
ZHEJIANG THREE STARS NEW MATERIALS,CN:ZRT,11/11/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Three Stars New Materials
ZHEJIANG TIANCHENG CNTLS.'A',CN:ZTO,6/30/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Tiancheng Controls 'A'
ZHEJIANG UE FRTR.'A',CN:UEF,1/23/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang UE Furniture 'A'
ZHEJIANG WHWH INDUSTRY 'A',CN:WQF,2/20/2003,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang WHWH Industry 'A'
ZHEJIANG XINAO TEX.HLDG. 'A',CN:ZXT,12/31/2014,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Xinao Textile Holding 'A'
ZHENGZHOU COAL INDUSTRY & ELEC.PWR.'A',CN:ZZC,1/7/1998,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhengzhou Coal Industry and Electric Power 'A'
ZHONGCHANG MARINE 'A',CN:GGH,12/8/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhongchang Marine 'A'
ZHONGHANG HEIBAO 'A',CN:DHA,10/11/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhonghang Heibao 'A'
ZHONGNONGFA SEED IND.GP. 'A',CN:ZAR,1/19/2001,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhongnongfa Seed Industry Group 'A'
ZHUHAI BOYUAN INVESTMENT 'A',CN:ZPC,3/4/1991,25Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhuhai Boyuan Investment 'A'
ZHUZHOU QIANJIN PHARM. 'A',CN:ZQP,3/12/2004,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhuzhou Qianjin Pharmaceutical 'A'
JIANGSU FLAG CHEMICAL INDUTRY,8722AK,11/11/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Flag Chemical Indutry
BBMG 'A',CN:BBM,3/1/2011,5Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,BBMG 'A'
BEIJING NORTH STAR 'A',CN:BJG,10/16/2006,9Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing North Star 'A'
CHINA COMM.CON.'A',CN:CCC,3/9/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Communication Construction 'A'
CHINA CON.BANK 'A',CN:CON,9/25/2007,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Construction Bank 'A'
CHINA MOLY.LUOYANG 'A',CN:MLY,10/9/2012,3Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Molybdenum Luoyang 'A'
CHONGQING IRON & STEEL 'A',CN:CIR,2/28/2007,9Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Chongqing Iron and Steel 'A'
DALIAN PORT (PDA) 'A',CN:PDA,12/6/2010,5Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Dalian Port (PDA) 'A'
DATANG INTL.PWR.GNRTN. 'A',CN:DAT,12/20/2006,9Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Datang International Power Generation 'A'
FIRST TRACTOR 'A',CN:FIR,8/8/2012,3Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,First Tractor 'A'
GREAT WALL MOTOR 'A',CN:GWM,9/28/2011,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Great Wall Motor 'A'
GUANGSHEN RAILWAY 'A',CN:GRA,12/22/2006,9Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangshen Railway 'A'
GUANGZHOU AUTOMOBILE GP. 'A',CN:GAU,3/29/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangzhou Automobile Group 'A'
HUADIAN POWER INTL.'A',CN:HIP,2/3/2005,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Huadian Power International 'A'
PING AN INSURANCE (GP.) CO. OF CHINA 'A',CN:PNS,3/1/2007,9Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Ping An Insurance (Group) Company of China 'A'
SICHUAN EXPRESSWAY 'A',CN:SEX,7/27/2009,6Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sichuan Expressway 'A'
AISHI ELECTRONIC,140911,1/19/1995,21Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Aishi Electronic
ANSHAN CO-OPERATION GP. 'A',CN:ACG,8/6/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Anshan Company-Operation Group 'A'
ANSHAN NO.1 CON.MACH.'A',CN:ACM,1/14/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Anshan Number 1 Construction Machine 'A'
BAOTOU ALUMINIUM 'A',CN:BAC,5/9/2005,10Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Baotou Aluminium 'A'
CHANGCHUN GOLDENSTAR 'A',CN:NEH,8/9/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Changchun Goldenstar 'A'
CHENGDE XINXIN VANADIUM & TITANIUM 'A',CN:CXV,9/6/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Chengde Xinxin Vanadium and Titanium 'A'
CHINA CNR 'A',CN:CNR,12/29/2009,6Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China CNR 'A'
CHINA ERZHONG GROUP (DEYANG) HEAVY IND.'A',CN:CKG,2/2/2010,6Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Erzhong Group (Deyang) Heavy Industry 'A'
CHINA SICHUAN INTL. COOPERATION 'A',CN:CSI,4/4/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Sichuan International Cooperation 'A'
DALIAN BEEDA TECH.GP.'A',CN:DAL,10/13/1995,20Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Dalian Beeda Technology Group 'A'
DAQING LIANYI PETRO-CHM. 'A',CN:DLP,5/23/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Daqing Lianyi Petro-Chemical 'A'
DONGFANG BOILER GP. 'A',CN:DBO,12/27/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Dongfang Boiler Group 'A'
FUJIAN MINYUE HUADIAO WINE 'A',CN:FUJ,5/28/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Fujian Minyue Huadiao Wine 'A'
GAC CHANGFENG MOTOR 'A',CN:HCM,6/14/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,GAC Changfeng Motor 'A'
GUANGDONG HUASHENG SCIENCE TECH. 'A',CN:SIC,9/17/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangdong Huasheng Science Technology 'A'
HACI 'A',CN:HAC,9/25/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Haci 'A'
HANDAN IRON & STL. 'A',CN:HIS,1/22/1998,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Handan Iron and Steel 'A'
HEBEI TAIHANG CMT. 'A',CN:HTA,8/22/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hebei Taihang Cement 'A'
HEILONGJIANG ACHENG 'A',CN:HAH,4/16/1997,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Heilongjiang Acheng 'A'
HENAN TOPFOND PHARM.'A',CN:HNP,12/27/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Henan Topfond Pharmaceutical 'A'
HUBEI JIANGHU ECOLOGY 'A',CN:SYL,6/18/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hubei Jianghu Ecology 'A'
HUNAN GUOGUANG CERAMIC 'A',CN:NGC,12/9/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hunan Guoguang Ceramic 'A'
HUNAN HENGYANG JINLI TECH.(AGRI.) 'A',CN:HNN,10/25/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hunan Hengyang Jinli Technology (Agricultural) 'A'
KUNMING YUNDA TECH.IND. 'A',CN:YST,9/28/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Kunming Yunda Technology Industry 'A'
LAIWU STEEL 'A',CN:LAI,8/28/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Laiwu Steel 'A'
LANZHOU ALUMINUM CO 'A',CN:LZA,7/20/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Lanzhou Aluminum Company 'A'
NANJING TANKER 'A',CN:NWT,6/12/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Nanjing Tanker 'A'
NORTHEAST EXPRESSWAY 'A',CN:NEC,8/10/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Northeast Expressway 'A'
PETROLEUM LONG CHAMP 'A',CN:PET,11/4/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Petroleum Long Champ 'A'
ROAD & BRIDGE INTL.'A',CN:CIC,7/25/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Road and Bridge International 'A'
SHAANXI MEIHANG DIGITAL SURVEYING 'A',CN:SXB,4/30/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shaanxi Meihang Digital Surveying 'A'
SHAANXI PRECN.ALLOY 'A',CN:SPA,6/26/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shaanxi Precision Alloy 'A'
SHAI.AIRL. 'A',CN:ASH,10/11/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Airlines 'A'
SHAI.CITIC-JIADING 'A',CN:SCJ,5/4/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Citic-Jiading 'A'
SHAI.HUALIAN 'A',CN:SHU,2/19/1993,23Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Hualian 'A'
SHAI.INDL.PHARM.INV. 'A',CN:SUT,4/3/1992,24Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Industrial Pharmaceutical Investment 'A'
SHAI.NARCISSUS ELEC. 'A',CN:SNE,1/6/1993,23Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Narcissus Electric 'A'
SHAI.ORNTL.PEARL (GP.) 'A',CN:SOP,2/24/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Oriental Pearl (Group) 'A'
SHAI.ZHONGXI PHARM. 'A',CN:SZP,3/11/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Zhongxi Pharmaceutical 'A'
SHANDONG ALUMINIUM IND. 'A',CN:SAD,6/30/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shandong Aluminium Industry 'A'
SHANGHAI BAILIAN GP. 'A',CN:SDS,2/19/1993,23Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Bailian Group 'A'
SHANGHAI NEW HUANGPU ZHIYE COMPANY,27593V,9/17/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai New Huangpu Zhiye Company
SHANGHAI PWR.TNSM. 'A',CN:SEA,1/18/1993,23Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Power Transmission 'A'
SINOPEC QILU 'A',CN:QPC,4/8/1998,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sinopec Qilu 'A'
XIAN DIAMOND 'A',CN:DMD,12/30/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xian Diamond 'A'
ZHEJIANG XINHU VENTURE INV. 'A',CN:SXD,3/11/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Xinhu Venture Investment 'A'
