,CCY,DSCD,EXMNEM,GEOG,GEOGC,IBTKR,INDC,INDG,INDM,INDX,INDXEG,INDXFS,INDXL,INDXS,ISIN,ISINID,LOC,MNEM,NAME,SECD,SYMBOL,TYPE
1398,CH,69966V,SHE,051,CH,@:@LZV,FMFSH,035,Farm Fish Plantation,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE100000SR1,P,CH300106,CN:WTS,XINJIANG WSTN.ANIMAL HUSBANDRY 'A',B5510K2,69966V,EQ
1399,CH,69966W,SHE,051,CH,@:@LZF,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE100000SS9,P,CH300107,CN:ICN,HEBEI JIANXIN CHM.'A',B52T8L6,69966W,EQ
1400,CH,69987X,SHE,051,CH,@:@LZU,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE100000ST7,P,CH300108,CN:ADS,TONGHUA SHUANGLONG CHM. 'A',B547PG2,69987X,EQ
1401,CH,69988L,SHE,051,CH,@:@LTL,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE100000SV3,P,CH300109,CN:ZCN,BOAI NKY PHARMS.'A',B5184F0,69988L,EQ
1402,CH,69988K,SHE,051,CH,@:@MFK,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,PHRMCCH,CNE100000SW1,P,CH300110,CN:LOR,QINGDAO HUAREN PHARM.'A' SUSP - SUSP.27/01/16,B51JHD2,69988K,EQ
1403,CH,70006V,SHE,051,CH,@:@MGD,RENEE,074,Renewable Energy Eq.,TOTMKCA,OILGSCH,ALTENCH,CHZASHR,RENEECH,CNE100000SX9,P,CH300111,CN:ZUN,ZHEJIANG SUNFLOWER LT. EN.SCTC.'A',B51P859,70006V,EQ
1404,CH,70007F,SHE,051,CH,@:@M6U,ELETR,057,Electronic Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,NA,CNE100000SY7,P,CH300112,CN:MXA,SHENZHEN MAXONIC ATMTN. CNTL.'A',B4XNZ19,70007F,EQ
1405,CH,70006T,SHE,051,CH,@:@M6Z,INTNT,151,Internet,TOTMKCA,TECNOCH,SFTCSCH,CHZASHR,NA,CNE100000SZ4,P,CH300113,CN:ABS,HANGZHOU ICAFE TECH.'A',B4Z1XH3,70006T,EQ
1406,CH,70007D,SHE,051,CH,@:@7KU,ELETR,057,Electronic Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,NA,CNE100000T08,P,CH300114,CN:EDE,ZHONGHANG ELT.MG.INSTS. 'A',B4XVC89,70007D,EQ
1407,CH,70036P,SHE,051,CH,@:@N5X,ELETR,057,Electronic Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,NA,CNE100000T40,P,CH300115,CN:EVE,SHENZHEN EVERWIN PRECN. TECH.'A',B4YXJ49,70036P,EQ
1408,CH,70036T,SHE,051,CH,@:@MWD,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE100000T57,P,CH300116,CN:JNR,SHAANXI J&R FIRE PROTC. 'A',B4ZN8T6,70036T,EQ
1409,CH,70036U,SHE,051,CH,@:@MJN,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,BMATSCH,CNE100000T65,P,CH300117,CN:JCK,BEJ.JIAYU DOOR WINDOW & CUI.WALL JST.'A',B4YSPM4,70036U,EQ
1410,CH,70036W,SHE,051,CH,@:@MJ4,RENEE,074,Renewable Energy Eq.,TOTMKCA,OILGSCH,ALTENCH,CHZASHR,RENEECH,CNE100000T73,P,CH300118,CN:RIS,RISEN ENERGY 'A',B505PR1,70036W,EQ
1411,CH,70162N,SHE,051,CH,@:@NHJ,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,PHRMCCH,CNE100000TV1,P,CH300119,CN:RNG,TIANJIN RINGPU BIO-TECH. 'A',B68TW93,70162N,EQ
1412,CH,70162Q,SHE,051,CH,@:@NIL,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE100000TT5,P,CH300120,CN:JWE,TIANJIN JINGWEI ELECTRIC WIRE 'A',B63NXY2,70162Q,EQ
1413,CH,70162R,SHE,051,CH,@:@NIY,CHEMS,092,Commodity Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHEMSCH,CNE100000TS7,P,CH300121,CN:YNG,SHANDONG YANGGU HUATAI CHM.'A',B66RGZ3,70162R,EQ
1414,CH,70047M,SHE,051,CH,@:@NJW,BIOTC,157,Biotechnology,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,NA,CNE100000V20,P,CH300122,CN:CZB,CHONGQING ZHIFEI BILG. PRDS.'A',B3PNJB8,70047M,EQ
1415,CH,70047P,SHE,051,CH,@:@NKU,RECPR,155,Recreational Products,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE100000V38,P,CH300123,CN:SBY,SUNBIRD YACHT 'A',B3S2X10,70047P,EQ
1416,CH,70047N,SHE,051,CH,@:@NL,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100000V46,P,CH300124,CN:SIQ,SHENZHEN INOVANCE TECH. 'A',B3QDJB7,70047N,EQ
1417,CH,70846C,SHE,051,CH,@:@NQI,ALTEL,096,Alt. Electricity,TOTMKCA,UTILSCH,ELECTCH,CHZASHR,NA,CNE100000VB9,P,CH300125,CN:DEE,DALIAN EAST NEW ENERGY DEVELOPMENT 'A',B68Y7P9,70846C,EQ
1418,CH,70846D,SHE,051,CH,@:@NO8,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100000VC7,P,CH300126,CN:SKT,SHANGHAI KEN TOOLS 'A',B68R0Q0,70846D,EQ
1419,CH,70847D,SHE,051,CH,@:@NP8,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE100000VD5,P,CH300127,CN:GAL,CHENGDU GALAXY MAGNETS 'A',B3NWM85,70847D,EQ
1420,CH,70847F,SHE,051,CH,@:@NMJ,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE100000VF0,P,CH300128,CN:UII,SUZHOU JINFU NEW MRA. 'A',B3YNS12,70847F,EQ
1421,CH,71970Q,SHE,051,CH,@:@NVD,RENEE,074,Renewable Energy Eq.,TOTMKCA,OILGSCH,ALTENCH,CHZASHR,RENEECH,CNE100000VK0,P,CH300129,CN:STW,SHANGHAI TAISHENG WIND POWER EQU.'A',B3WS7J0,71970Q,EQ
1422,CH,71971E,SHE,051,CH,@:@NXO,COMPH,034,Computer Hardware,TOTMKCA,TECNOCH,TECHDCH,CHZASHR,COMPHCH,CNE100000VL8,P,CH300130,CN:SXT,SHENZHEN XINGUODU TECH. 'A',B436YK0,71971E,EQ
1423,CH,71974V,SHE,051,CH,@:@NUF,ELETR,057,Electronic Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,NA,CNE100000VM6,P,CH300131,CN:YII,SHENZHEN YITOA INTEL. CNTL.'A',B3R9419,71974V,EQ
1424,CH,72422E,SHE,051,CH,@:@NXY,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE100000VW5,P,CH300132,CN:GPN,FUJIAN GREEN PINE 'A',B4NZRG4,72422E,EQ
1425,CH,72422F,SHE,051,CH,@:@NYW,BRDEN,115,Broadcast & Entertain,TOTMKCA,NA,NA,CHZASHR,NA,CNE100000VX3,P,CH300133,CN:FLM,ZHEJIANG HUACE FILM & TV 'A',B4JWBN4,72422F,EQ
1426,CH,72422H,SHE,051,CH,@:@NYO,TELEQ,126,Telecom. Equipment,TOTMKCA,TECNOCH,TECHDCH,CHZASHR,TELEQCH,CNE100000VY1,P,CH300134,CN:TAT,SHENZHEN TAT FOOK TECH. 'A',B41SHS7,72422H,EQ
1427,CH,72422J,SHE,051,CH,@:@NYJ,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,BMATSCH,CNE100000VZ8,P,CH300135,CN:BLI,JIANGSU BAOLI ASPHALT 'A',B4L7X97,72422J,EQ
1428,CH,72475M,SHE,051,CH,@:@O88,TELEQ,126,Telecom. Equipment,TOTMKCA,TECNOCH,TECHDCH,CHZASHR,TELEQCH,CNE100000W94,P,CH300136,CN:ANL,SHENZHEN SUNWAY COMM.'A',B4XT6X6,72475M,EQ
1429,CH,72475R,SHE,051,CH,@:@O83,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100000WB7,P,CH300137,CN:BET,HEBEI SAILHERO ENP. HIGH-TECH 'A',B4ZPNW0,72475R,EQ
1430,CH,72475U,SHE,051,CH,@:@O8D,FDPRD,071,Food Products,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE100000WC5,P,CH300138,CN:TEC,CHENGUANG BIOTECH GP.'A',B4XPTT1,72475U,EQ
1431,CH,72553N,SHE,051,CH,@:@OD9,SEMIC,130,Semiconductors,TOTMKCA,TECNOCH,TECHDCH,CHZASHR,NA,CNE100000WK8,P,CH300139,CN:BFX,BEIJING XIAOCHENG TECH. STK.'A',B55ZNP0,72553N,EQ
1432,CH,72553V,SHE,051,CH,@:@ODU,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE100000WL6,P,CH300140,CN:XQM,XI'AN QIYUAN MECH.AND ECEQ.'A',B55RFK5,72553V,EQ
1433,CH,72553W,SHE,051,CH,@:@OD1,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE100000WM4,P,CH300141,CN:IOH,SUZHOU INDL.PARK HESHUN ELEC.'A',B59FC82,72553W,EQ
1434,CH,72553X,SHE,051,CH,@:@ODO,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,PHRMCCH,CNE100000WN2,P,CH300142,CN:WAL,WALVAX BIOTECHNOLOGY 'A' SUSP - SUSP.22/03/16,B5B40S3,72553X,EQ
1435,CH,72977P,SHE,051,CH,@:@OU,SPFIN,113,Specialty Finance,TOTMKCA,FINSVCH,FNSVSCH,CHZASHR,NA,CNE100000XF6,P,CH300143,CN:BIT,GUMUZHEN BIO-TECH.'A',B3V4M16,72977P,EQ
1436,CH,72977Q,SHE,051,CH,@:@OW,TRAVL,094,Travel & Tourism,TOTMKCA,TRLESCH,TRLESCH,CHZASHR,TRAVLCH,CNE100000XG4,P,CH300144,CN:TZA,SONGCHENG PERF.DEV.'A',B3Y6VL2,72977Q,EQ
1437,CH,72978F,SHE,051,CH,@:@OUA,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100000XH2,P,CH300145,CN:NNF,NANFANG PUMP IND.'A',B3V1W73,72978F,EQ
1438,CH,74030N,SHE,051,CH,@:@OZA,FDPRD,071,Food Products,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE100000Y84,P,CH300146,CN:GBH,BY-HEALTH 'A',B4MT3J2,74030N,EQ
1439,CH,74030M,SHE,051,CH,@:@OZB,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,PHRMCCH,CNE100000Y92,P,CH300147,CN:IPH,XIANGXUE PHARM.'A',B4P5SG9,74030M,EQ
1440,CH,74030K,SHE,051,CH,@:@OYK,PUBLS,084,Publishing,TOTMKCA,NA,NA,CHZASHR,NA,CNE100000YB3,P,CH300148,CN:TNP,HUNAN TANGEL PBL.'A',B4K5C28,74030K,EQ
1441,CH,74074J,SHE,051,CH,@:@P4O,BIOTC,157,Biotechnology,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,NA,CNE100000Y27,P,CH300149,CN:QHT,JIANGMEN QUANTUM HI-TECH BIOLOGICAL 'A',B4YY782,74074J,EQ
1442,CH,74074K,SHE,051,CH,@:@P80,TELEQ,126,Telecom. Equipment,TOTMKCA,TECNOCH,TECHDCH,CHZASHR,TELEQCH,CNE000001MP7,P,CH300150,CN:CRT,BEIJING CEN.RL.TECH.'A',B4JQBS1,74074K,EQ
1443,CH,74074L,SHE,051,CH,@:@P8,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100000Y35,P,CH300151,CN:MLD,SHENZHEN CHANGHONG MOLD TECHNOLOGY 'A',B4V5DC4,74074L,EQ
1444,CH,74030U,SHE,051,CH,@:@PIV,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100000YC1,P,CH300152,CN:CCM,XUZHOU KERONG ENV.RES. 'A',B547QC5,74030U,EQ
1445,CH,74030V,SHE,051,CH,@:@PFV,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100000YD9,P,CH300153,CN:COO,SHANGHAI COOLTECH POWER 'A',B4XN047,74030V,EQ
1446,CH,74030W,SHE,051,CH,@:@PFW,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100000YF4,P,CH300154,CN:RIL,SHENZHEN RILAND IND.'A',B4ZSPL2,74030W,EQ
1447,CH,74132P,SHE,051,CH,@:@PQD,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE100000YN8,P,CH300155,CN:ANJ,GUANGDONG ANJUBAO DIG. TECH.'A',B56FNH1,74132P,EQ
1448,CH,74132Q,SHE,051,CH,@:@PMW,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,BMATSCH,CNE100000YP3,P,CH300156,CN:EEG,SHENWU ENV.TECH.'A',B5M38L8,74132Q,EQ
1449,CH,74132R,SHE,051,CH,@:@PQ,SOFTW,058,Software,TOTMKCA,TECNOCH,SFTCSCH,CHZASHR,NA,CNE100000YQ1,P,CH300157,CN:OCE,LANDOCEAN ENERGY SVS.'A',B579ZG5,74132R,EQ
1450,CH,74132U,SHE,051,CH,@:@PKV,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,PHRMCCH,CNE100000YR9,P,CH300158,CN:XHI,SHANXI ZHENDONG PHARM. 'A',B58KQ86,74132U,EQ
1451,CH,74132V,SHE,051,CH,@:@PKX,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100000YS7,P,CH300159,CN:XMH,XINJIANG MCH.RESH.INST. 'A',B56QKL7,74132V,EQ
1452,CH,74165Q,SHE,051,CH,@:@PYO,SPFIN,113,Specialty Finance,TOTMKCA,FINSVCH,FNSVSCH,CHZASHR,NA,CNE100000YZ2,P,CH300160,CN:LSS,JIANGSU XIUQIANG GLASSWORK 'A',B63H4D0,74165Q,EQ
1453,CH,74165R,SHE,051,CH,@:@PWN,ELETR,057,Electronic Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,NA,CNE100000Z00,P,CH300161,CN:CLT,WUHAN HUAZHONG NMC.CNTL. 'A',B3PXSZ5,74165R,EQ
1454,CH,74165T,SHE,051,CH,@:@Q0,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE100000Z18,P,CH300162,CN:LMN,LEDMAN OPTOELECTRONIC 'A',B3LS1K0,74165T,EQ
1455,CH,74165U,SHE,051,CH,@:@PYF,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHZASHR,CLTHGCH,CNE100000Z26,P,CH300163,CN:FMG,NINGBO XIANFENG NMT.'A' SUSP - SUSP.17/03/16,B67MTL4,74165U,EQ
1456,CH,74165V,SHE,051,CH,@:@Q8,COMMV,117,"Comm. Vehicles,Trucks",TOTMKCA,INDGSCH,INDENCH,CHZASHR,COMMVCH,CNE100000Z34,P,CH300164,CN:TOT,TONG OIL TOOLS 'A',B3KGJY5,74165V,EQ
1457,CH,74123W,SHE,051,CH,@:@QN,ELETR,057,Electronic Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,NA,CNE100000Z91,P,CH300165,CN:JSK,JIANGSU SKYRAY INSTM.'A',B3K4G59,74123W,EQ
1458,CH,74123X,SHE,051,CH,@:@QJS,SOFTW,058,Software,TOTMKCA,TECNOCH,SFTCSCH,CHZASHR,NA,CNE100000ZB0,P,CH300166,CN:BOR,BEJ.OR.NAT.COMM.SCTC.'A',B64H1F0,74123X,EQ
1459,CH,74124D,SHE,051,CH,@:@QJM,TELEQ,126,Telecom. Equipment,TOTMKCA,TECNOCH,TECHDCH,CHZASHR,TELEQCH,CNE100000ZC8,P,CH300167,CN:SDV,SHENZHEN DVISION VID. COMMS.'A',B66WS74,74124D,EQ
1460,CH,74520X,SHE,051,CH,@:@QJP,SOFTW,058,Software,TOTMKCA,TECNOCH,SFTCSCH,CHZASHR,NA,CNE100000ZD6,P,CH300168,CN:WIL,WONDERS INFORMATION 'A',B3NQMW1,74520X,EQ
1461,CH,74521E,SHE,051,CH,@:@QJR,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE100000ZF1,P,CH300169,CN:CTN,CHANGZHOU TIANSHENG NEW MATS.'A',B3T7626,74521E,EQ
1462,CH,74199Q,SHE,051,CH,@:@QTQ,CMPSV,150,Computer Services,TOTMKCA,TECNOCH,SFTCSCH,CHZASHR,CMPSVCH,CNE100000ZQ8,P,CH300170,CN:HSN,HAND ENTERPRISE SLTN.'A',B3VN923,74199Q,EQ
1463,CH,74199T,SHE,051,CH,@:@QRG,MEDEQ,132,Medical Equipment,TOTMKCA,HLTHCCH,HCEQSCH,CHZASHR,NA,CNE100000ZP0,P,CH300171,CN:TOF,SHANGHAI TOFFLON SCTC. 'A',B42MVJ7,74199T,EQ
1464,CH,74199U,SHE,051,CH,@:@QQH,WASTE,047,"Waste, Disposal Svs.",TOTMKCA,INDGSCH,NA,CHZASHR,NA,CNE100000ZN5,P,CH300172,CN:CEE,NANJING CEC ENV.PROTC. 'A',B43ZHM0,74199U,EQ
1465,CH,74199W,SHE,051,CH,@:@QWK,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100000ZW6,P,CH300173,CN:PCM,SOTECH MACHINERY 'A',B3S6B30,74199W,EQ
1466,CH,74509L,SHE,051,CH,@:@QRX,CHEMS,092,Commodity Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHEMSCH,CNE100000ZM7,P,CH300174,CN:YNL,FUJIAN YUANLI ACV.CARBON 'A',B3SDVT7,74509L,EQ
1467,CH,74500F,SHE,051,CH,@:@QXD,FDPRD,071,Food Products,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE100000ZZ9,P,CH300175,CN:LON,LONTRUE 'A',B45C2S0,74500F,EQ
1468,CH,74500J,SHE,051,CH,@:@QXC,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHZASHR,NA,CNE100001005,P,CH300176,CN:GHA,GUANGDONG HONGTEO ACCURATE TECH.'A',B436VS7,74500J,EQ
1469,CH,74500L,SHE,051,CH,@:@QV,TELEQ,126,Telecom. Equipment,TOTMKCA,TECNOCH,TECHDCH,CHZASHR,TELEQCH,CNE100001039,P,CH300177,CN:HNT,GUANGZHOU HI TARGET NAV. TECH.'A',B46N4D1,74500L,EQ
1470,CH,74500N,SHE,051,CH,@:@QZO,TRAVL,094,Travel & Tourism,TOTMKCA,TRLESCH,TRLESCH,CHZASHR,TRAVLCH,CNE100001013,P,CH300178,CN:TEM,SHENZHEN TEMPUS GLB.BUS. SER.TRVL.HLDG.'A',B44SP35,74500N,EQ
1471,CH,74500R,SHE,051,CH,@:@QX7,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100001021,P,CH300179,CN:SFD,SF DIAMOND 'A',B3S71N3,74500R,EQ
1472,CH,74559F,SHE,051,CH,@:@QQL,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHZASHR,CLTHGCH,CNE100001088,P,CH300180,CN:HMS,HUAFON MICROFIBRE (SHAI.) 'A',B6008N0,74559F,EQ
1473,CH,74559J,SHE,051,CH,@:@R2I,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,PHRMCCH,CNE100001096,P,CH300181,CN:JOL,ZHEJIANG JOLLY PHARM.'A',B5ZQVH1,74559J,EQ
1474,CH,74559K,SHE,051,CH,@:@R30,ELETR,057,Electronic Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,NA,CNE1000010B7,P,CH300182,CN:JTS,BEIJING JETSEN TECH.'A',B604M18,74559K,EQ
1475,CH,74559L,SHE,051,CH,@:@R75,SOFTW,058,Software,TOTMKCA,TECNOCH,SFTCSCH,CHZASHR,NA,CNE1000010C5,P,CH300183,CN:QEC,QINGDAO EASTSOFT COMM. TECH.'A',B65XR71,74559L,EQ
1476,CH,74559M,SHE,051,CH,@:@R5X,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE1000010D3,P,CH300184,CN:WPI,WUHAN P&S INFO.TECH.'A' SUSP - SUSP.04/03/16,B61J728,74559M,EQ
1477,CH,74969K,SHE,051,CH,@:@RKG,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100001179,P,CH300185,CN:NGY,TONGYU HEAVY INDUSTY 'A',B414X54,74969K,EQ
1478,CH,74969R,SHE,051,CH,@:@RHF,WASTE,047,"Waste, Disposal Svs.",TOTMKCA,INDGSCH,NA,CHZASHR,NA,CNE100001195,P,CH300187,CN:YON,HUNAN YONKER ENP.'A',B44K0R0,74969R,EQ
1479,CH,75463X,SHE,051,CH,@:@RLU,SOFTW,058,Software,TOTMKCA,TECNOCH,SFTCSCH,CHZASHR,NA,CNE100001120,P,CH300188,CN:PCO,XIAMEN MEIYA PICO INFO. 'A',B61RKS9,75463X,EQ
1480,CH,75464D,SHE,051,CH,@:@RMU,FMFSH,035,Farm Fish Plantation,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE100001138,P,CH300189,CN:GAT,HAINAN SHENNONG GENE TECH.'A',B3RXNH0,75464D,EQ
1481,CH,75464F,SHE,051,CH,@:@RLK,WASTE,047,"Waste, Disposal Svs.",TOTMKCA,INDGSCH,NA,CHZASHR,NA,CNE100001146,P,CH300190,CN:WLE,JIANGSU WELLE ENV.'A',B3N2DC6,75464F,EQ
1482,CH,75464H,SHE,051,CH,@:@RP0,BUSUP,086,Business Support Svs.,TOTMKCA,INDGSCH,NA,CHZASHR,NA,CNE100001153,P,CH300191,CN:GPH,SINO GEOPHYSICAL 'A',B65LZV5,75464H,EQ
1483,CH,75519K,SHE,051,CH,@:@RPY,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE1000011D1,P,CH300192,CN:KNG,SUZHOU KINGSWOOD PRINT. INK 'A',B4NLW67,75519K,EQ
1484,CH,75519L,SHE,051,CH,@:@RSH,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE1000011F6,P,CH300193,CN:JAS,SHENZHEN JASIC TECH.'A',B4PP6S7,75519L,EQ
1485,CH,75519M,SHE,051,CH,@:@RQ8,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,PHRMCCH,CNE1000011G4,P,CH300194,CN:QPI,FUAN PHARM.(GP.)'A' SUSP - SUSP.01/04/16,B4L17D1,75519M,EQ
1486,CH,75566L,SHE,051,CH,@:@TV6,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE1000011L4,P,CH300195,CN:MMW,MASTERWORK MACHINERY 'A',B3KGG55,75566L,EQ
1487,CH,75566M,SHE,051,CH,@:@TJ,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,BMATSCH,CNE1000011M2,P,CH300196,CN:JCM,JIANGSU CHANGHAI CPST. MATS.'A',B3QN4H8,75566M,EQ
1488,CH,75566P,SHE,051,CH,@:@RX,SPCSV,156,Spec.Consumer Service,TOTMKCA,RTAILCH,NA,CHZASHR,NA,CNE1000011N0,P,CH300197,CN:ENE,SHENZHEN TECHAND ELG.& ENVM.'A',B63J2H6,75566P,EQ
1489,CH,75612F,SHE,051,CH,@:@TZJ,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,BMATSCH,CNE1000011S9,P,CH300198,CN:FSP,FUJIAN NEWCHOICE PIPE TECH.'A',B3S0PN0,75612F,EQ
1490,CH,75612H,SHE,051,CH,@:@TZK,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,PHRMCCH,CNE1000011T7,P,CH300199,CN:HYB,HYBIO PHARMACEUTICAL 'A',B3V37B8,75612H,EQ
1491,CH,75612J,SHE,051,CH,@:@TJF,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE1000011V3,P,CH300200,CN:CMN,BEIJING COMENS NEW MATS. 'A',B3VY9Y8,75612J,EQ
1492,CH,75612K,SHE,051,CH,@:@U1O,COMMV,117,"Comm. Vehicles,Trucks",TOTMKCA,INDGSCH,INDENCH,CHZASHR,COMMVCH,CNE1000011W1,P,CH300201,CN:XHS,XUZHOU HANDLER SPC.VEH. 'A',B3YQJG3,75612K,EQ
1493,CH,75647P,SHE,051,CH,@:@U56,ELETR,057,Electronic Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,NA,CNE100001211,P,CH300202,CN:LJF,JULONG EQUIPMENT 'A',B3MMFJ8,75647P,EQ
1494,CH,75647Q,SHE,051,CH,@:@U5X,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100001229,P,CH300203,CN:FPH,FOCUSED PHT.(HGZO.) 'A',B5BRFK9,75647Q,EQ
1495,CH,75647T,SHE,051,CH,@:@U60,BIOTC,157,Biotechnology,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,NA,CNE100001237,P,CH300204,CN:DSN,STAIDSON (BEJ.)BIOPH.'A',B5514J9,75647T,EQ
1496,CH,75689W,SHE,051,CH,@:@UWX,CMPSV,150,Computer Services,TOTMKCA,TECNOCH,SFTCSCH,CHZASHR,CMPSVCH,CNE100001245,P,CH300205,CN:WTI,WUHAN TIANYU INFO.IND. 'A',B5NKKG7,75689W,EQ
1497,CH,75689X,SHE,051,CH,@:@UQM,MEDEQ,132,Medical Equipment,TOTMKCA,HLTHCCH,HCEQSCH,CHZASHR,NA,CNE100001252,P,CH300206,CN:EDN,EDAN INSTRUMENTS 'A',B67WZQ1,75689X,EQ
1498,CH,75690D,SHE,051,CH,@:@UQL,NDRHP,062,Nondur.Household Prod,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE100001260,P,CH300207,CN:SWD,SUNWODA ELECTRONIC 'A',B4XB836,75690D,EQ
